date,region,coal,gas_naptha_and_diesel,hydro,lignite,nuclear,res_wind_solar_biomass_and_others,solar_gen_mu,thermal_coal_and_lignite,total,wind_genmu
2019-10-30,WR,926.0,34.0,52.0,15.0,36.0,72.0,,,1134.0,
2019-10-31,ER,344.0,0.0,80.0,0.0,0.0,2.0,,,425.0,
2019-10-31,NER,11.0,24.0,16.0,0.0,0.0,0.0,,,50.0,
2019-10-31,NR,439.0,24.0,140.0,20.0,28.0,38.0,,,689.0,
2019-10-31,SR,265.0,16.0,165.0,45.0,60.0,137.0,,,688.0,
2019-10-31,WR,968.0,35.0,50.0,15.0,34.0,60.0,,,1162.0,
2019-11-01,ER,344.0,0.0,75.0,0.0,0.0,2.0,,,421.0,
2019-11-01,NER,11.0,24.0,13.0,0.0,0.0,0.0,,,48.0,
2019-11-01,NR,450.0,24.0,142.0,18.0,28.0,47.0,,,710.0,
2019-11-01,SR,277.0,16.0,167.0,47.0,59.0,114.0,,,679.0,
2019-11-01,WR,997.0,38.0,56.0,15.0,22.0,61.0,,,1189.0,
2019-11-02,ER,368.0,0.0,68.0,0.0,0.0,2.0,,,438.0,
2019-11-02,NER,11.0,24.0,13.0,0.0,0.0,0.0,,,48.0,
2019-11-02,NR,457.0,25.0,139.0,18.0,28.0,38.0,,,705.0,
2019-11-02,SR,299.0,15.0,172.0,48.0,51.0,111.0,,,697.0,
2019-11-02,WR,1006.0,39.0,58.0,15.0,22.0,41.0,,,1180.0,
2019-11-03,ER,375.0,0.0,69.0,0.0,0.0,2.0,,,446.0,
2019-11-03,NER,10.0,25.0,13.0,0.0,0.0,0.0,,,47.0,
2019-11-03,NR,442.0,24.0,139.0,16.0,28.0,26.0,,,675.0,
2019-11-03,SR,297.0,16.0,158.0,44.0,60.0,110.0,,,684.0,
2019-11-03,WR,974.0,32.0,51.0,14.0,23.0,30.0,,,1124.0,
2019-11-04,ER,398.0,0.0,70.0,0.0,0.0,2.0,,,469.0,
2019-11-04,NER,11.0,24.0,12.0,0.0,0.0,0.0,,,48.0,
2019-11-04,NR,471.0,29.0,138.0,17.0,28.0,37.0,,,719.0,
2019-11-04,SR,338.0,16.0,164.0,47.0,60.0,119.0,,,743.0,
2019-11-04,WR,1018.0,44.0,55.0,13.0,24.0,30.0,,,1183.0,
2019-11-05,ER,420.0,0.0,67.0,0.0,0.0,2.0,,,489.0,
2019-11-05,NER,11.0,25.0,12.0,0.0,0.0,0.0,,,48.0,
2019-11-05,NR,459.0,29.0,139.0,18.0,28.0,42.0,,,715.0,
2019-11-05,SR,393.0,16.0,151.0,46.0,57.0,119.0,,,782.0,
2019-11-05,WR,1045.0,47.0,51.0,13.0,24.0,33.0,,,1211.0,
2019-11-06,ER,428.0,0.0,60.0,0.0,0.0,2.0,,,490.0,
2019-11-06,NER,12.0,24.0,13.0,0.0,0.0,0.0,,,48.0,
2019-11-06,NR,455.0,30.0,134.0,18.0,28.0,47.0,,,712.0,
2019-11-06,SR,423.0,16.0,138.0,50.0,55.0,116.0,,,798.0,
2019-11-06,WR,1068.0,40.0,47.0,13.0,24.0,32.0,,,1223.0,
2019-11-07,ER,406.0,0.0,58.0,0.0,0.0,2.0,,,466.0,
2019-11-07,NER,10.0,24.0,12.0,0.0,0.0,0.0,,,46.0,
2019-11-07,NR,430.0,29.0,138.0,15.0,28.0,52.0,,,691.0,
2019-11-07,SR,416.0,16.0,116.0,49.0,55.0,122.0,,,773.0,
2019-11-07,WR,1046.0,31.0,39.0,14.0,24.0,49.0,,,1203.0,
2019-11-08,ER,397.0,0.0,54.0,0.0,0.0,1.0,,,453.0,
2019-11-08,NER,10.0,23.0,12.0,0.0,0.0,0.0,,,46.0,
2019-11-08,NR,421.0,29.0,137.0,13.0,22.0,74.0,,,697.0,
2019-11-08,SR,407.0,16.0,122.0,49.0,55.0,113.0,,,761.0,
2019-11-08,WR,991.0,34.0,34.0,14.0,24.0,103.0,,,1200.0,
2019-11-09,ER,385.0,0.0,54.0,0.0,0.0,1.0,,,440.0,
2019-11-09,NER,10.0,24.0,12.0,0.0,0.0,0.0,,,46.0,
2019-11-09,NR,406.0,28.0,139.0,14.0,28.0,69.0,,,685.0,
2019-11-09,SR,379.0,16.0,153.0,40.0,55.0,105.0,,,747.0,
2019-11-09,WR,995.0,38.0,38.0,16.0,24.0,103.0,,,1214.0,
2019-11-10,ER,375.0,0.0,58.0,0.0,0.0,2.0,,,435.0,
2019-11-10,NER,10.0,22.0,12.0,0.0,0.0,0.0,,,45.0,
2019-11-10,NR,398.0,28.0,127.0,16.0,28.0,49.0,,,646.0,
2019-11-10,SR,362.0,16.0,131.0,35.0,55.0,116.0,,,714.0,
2019-11-10,WR,995.0,35.0,34.0,17.0,24.0,79.0,,,1184.0,
2019-11-11,ER,403.0,0.0,59.0,0.0,0.0,2.0,,,464.0,
2019-11-11,NER,11.0,24.0,12.0,0.0,0.0,0.0,,,47.0,
2019-11-11,NR,420.0,29.0,137.0,17.0,28.0,52.0,,,683.0,
2019-11-11,SR,394.0,15.0,132.0,44.0,55.0,130.0,,,769.0,
2019-11-11,WR,1065.0,45.0,42.0,16.0,24.0,47.0,,,1239.0,
2019-11-12,ER,403.0,0.0,58.0,0.0,0.0,2.0,,,464.0,
2019-11-12,NER,12.0,24.0,12.0,0.0,0.0,0.0,,,47.0,
2019-11-12,NR,429.0,28.0,136.0,16.0,28.0,47.0,,,685.0,
2019-11-12,SR,426.0,16.0,112.0,49.0,55.0,150.0,,,807.0,
2019-11-12,WR,1066.0,57.0,51.0,16.0,24.0,39.0,,,1254.0,
2019-11-13,ER,399.0,0.0,55.0,0.0,0.0,2.0,,,457.0,
2019-11-13,NER,11.0,24.0,11.0,0.0,0.0,0.0,,,47.0,
2019-11-13,NR,441.0,30.0,135.0,17.0,28.0,39.0,,,689.0,
2019-11-13,SR,444.0,16.0,92.0,51.0,55.0,164.0,,,821.0,
2019-11-13,WR,1076.0,48.0,52.0,16.0,25.0,44.0,,,1262.0,
2019-11-14,ER,405.0,0.0,50.0,0.0,0.0,2.0,,,457.0,
2019-11-14,NER,11.0,24.0,11.0,0.0,0.0,0.0,,,46.0,
2019-11-14,NR,439.0,30.0,134.0,17.0,28.0,43.0,,,691.0,
2019-11-14,SR,459.0,16.0,101.0,55.0,55.0,134.0,,,820.0,
2019-11-14,WR,1052.0,53.0,47.0,15.0,28.0,59.0,,,1255.0,
2019-11-15,ER,423.0,0.0,51.0,0.0,0.0,2.0,,,475.0,
2019-11-15,NER,12.0,24.0,12.0,0.0,0.0,0.0,,,47.0,
2019-11-15,NR,429.0,22.0,134.0,18.0,28.0,48.0,,,679.0,
2019-11-15,SR,450.0,16.0,100.0,57.0,55.0,119.0,,,797.0,
2019-11-15,WR,1070.0,55.0,38.0,13.0,28.0,60.0,,,1264.0,
2019-11-16,ER,428.0,0.0,51.0,0.0,0.0,2.0,,,480.0,
2019-11-16,NER,11.0,24.0,11.0,0.0,0.0,0.0,,,46.0,
2019-11-16,NR,418.0,28.0,138.0,19.0,28.0,59.0,,,691.0,
2019-11-16,SR,431.0,16.0,96.0,52.0,55.0,127.0,,,777.0,
2019-11-16,WR,1091.0,57.0,27.0,13.0,28.0,64.0,,,1279.0,
2019-11-17,ER,406.0,0.0,44.0,0.0,0.0,2.0,,,451.0,
2019-11-17,NER,10.0,24.0,11.0,0.0,0.0,0.0,,,45.0,
2019-11-17,NR,401.0,25.0,139.0,17.0,30.0,64.0,,,675.0,
2019-11-17,SR,403.0,17.0,81.0,45.0,55.0,141.0,,,743.0,
2019-11-17,WR,1043.0,40.0,28.0,13.0,28.0,90.0,,,1242.0,
2019-11-18,ER,432.0,0.0,49.0,0.0,0.0,2.0,,,483.0,
2019-11-18,NER,8.0,24.0,10.0,0.0,0.0,0.0,,,43.0,
2019-11-18,NR,415.0,23.0,134.0,21.0,30.0,49.0,,,671.0,
2019-11-18,SR,431.0,16.0,98.0,51.0,55.0,146.0,,,798.0,
2019-11-18,WR,1104.0,50.0,39.0,16.0,28.0,70.0,,,1306.0,
2019-11-19,ER,454.0,0.0,49.0,0.0,0.0,2.0,,,505.0,
2019-11-19,NER,13.0,24.0,12.0,0.0,0.0,0.0,,,48.0,
2019-11-19,NR,424.0,22.0,133.0,22.0,28.0,52.0,,,682.0,
2019-11-19,SR,446.0,15.0,103.0,56.0,55.0,118.0,,,793.0,
2019-11-19,WR,1114.0,57.0,50.0,15.0,28.0,42.0,,,1307.0,
2019-11-20,ER,441.0,0.0,50.0,0.0,0.0,2.0,,,493.0,
2019-11-20,NER,52.0,0.0,0.0,0.0,0.0,0.0,,,52.0,
2019-11-20,NR,439.0,23.0,133.0,22.0,28.0,56.0,,,701.0,
2019-11-20,SR,423.0,16.0,102.0,60.0,55.0,141.0,,,796.0,
2019-11-20,WR,1116.0,56.0,52.0,15.0,28.0,47.0,,,1313.0,
2019-11-21,ER,425.0,0.0,47.0,0.0,0.0,2.0,,,473.0,
2019-11-21,NER,12.0,25.0,11.0,0.0,0.0,0.0,,,49.0,
2019-11-21,NR,434.0,21.0,127.0,22.0,28.0,61.0,,,694.0,
2019-11-21,SR,425.0,15.0,97.0,52.0,55.0,164.0,,,808.0,
2019-11-21,WR,1125.0,61.0,46.0,15.0,28.0,50.0,,,1325.0,
2019-11-22,ER,418.0,0.0,45.0,0.0,0.0,2.0,,,465.0,
2019-11-22,NER,13.0,25.0,8.0,0.0,0.0,0.0,,,47.0,
2019-11-22,NR,443.0,21.0,127.0,21.0,28.0,61.0,,,702.0,
2019-11-22,SR,434.0,16.0,96.0,49.0,55.0,157.0,,,806.0,
2019-11-22,WR,1120.0,77.0,41.0,15.0,28.0,48.0,,,1329.0,
2019-11-23,ER,424.0,0.0,39.0,0.0,0.0,2.0,,,464.0,
2019-11-23,NER,12.0,25.0,11.0,0.0,0.0,0.0,,,48.0,
2019-11-23,NR,444.0,19.0,129.0,19.0,30.0,69.0,,,709.0,
2019-11-23,SR,415.0,16.0,85.0,46.0,55.0,178.0,,,795.0,
2019-11-23,WR,1081.0,62.0,48.0,16.0,28.0,61.0,,,1296.0,
2019-11-24,ER,425.0,0.0,38.0,0.0,0.0,2.0,,,465.0,
2019-11-24,NER,11.0,0.0,0.0,10.0,25.0,0.0,,,46.0,
2019-11-24,NR,428.0,19.0,133.0,18.0,29.0,59.0,,,687.0,
2019-11-24,SR,403.0,16.0,75.0,42.0,55.0,165.0,,,755.0,
2019-11-24,WR,1058.0,50.0,38.0,17.0,28.0,66.0,,,1257.0,
2019-11-25,ER,437.0,0.0,40.0,0.0,0.0,2.0,,,479.0,
2019-11-25,NER,12.0,25.0,10.0,0.0,0.0,0.0,,,47.0,
2019-11-25,NR,448.0,18.0,134.0,19.0,28.0,61.0,,,709.0,
2019-11-25,SR,421.0,16.0,88.0,42.0,55.0,173.0,,,795.0,
2019-11-25,WR,1095.0,61.0,44.0,18.0,28.0,67.0,,,1312.0,
2019-11-26,ER,423.0,0.0,38.0,0.0,0.0,2.0,,,462.0,
2019-11-26,NER,12.0,23.0,9.0,0.0,0.0,0.0,,,45.0,
2019-11-26,NR,441.0,15.0,132.0,20.0,29.0,68.0,,,706.0,
2019-11-26,SR,425.0,15.0,82.0,37.0,55.0,178.0,,,793.0,
2019-11-26,WR,1134.0,56.0,42.0,16.0,28.0,83.0,,,1360.0,
2019-11-27,ER,431.0,0.0,38.0,0.0,0.0,2.0,,,471.0,
2019-11-27,NER,12.0,25.0,9.0,0.0,0.0,0.0,,,46.0,
2019-11-27,NR,431.0,15.0,131.0,22.0,28.0,58.0,,,685.0,
2019-11-27,SR,421.0,15.0,91.0,36.0,56.0,167.0,,,785.0,
2019-11-27,WR,1119.0,47.0,41.0,12.0,28.0,108.0,,,1354.0,
2019-11-28,ER,413.0,0.0,37.0,0.0,0.0,2.0,,,452.0,
2019-11-28,NER,11.0,24.0,9.0,0.0,0.0,0.0,,,45.0,
2019-11-28,NR,399.0,15.0,141.0,20.0,28.0,68.0,,,672.0,
2019-11-28,SR,412.0,15.0,87.0,40.0,60.0,162.0,,,775.0,
2019-11-28,WR,1111.0,50.0,41.0,12.0,28.0,106.0,,,1348.0,
2019-11-29,ER,408.0,0.0,40.0,0.0,0.0,2.0,,,450.0,
2019-11-29,NER,12.0,25.0,9.0,0.0,0.0,0.0,,,45.0,
2019-11-29,NR,401.0,15.0,137.0,20.0,29.0,83.0,,,684.0,
2019-11-29,SR,414.0,16.0,92.0,41.0,60.0,154.0,,,777.0,
2019-11-29,WR,1112.0,54.0,47.0,13.0,28.0,98.0,,,1352.0,
2019-11-30,ER,414.0,0.0,40.0,0.0,0.0,2.0,,,455.0,
2019-11-30,NER,12.0,22.0,9.0,0.0,0.0,0.0,,,43.0,
2019-11-30,NR,395.0,15.0,134.0,21.0,29.0,82.0,,,675.0,
2019-11-30,SR,423.0,16.0,86.0,38.0,54.0,150.0,,,766.0,
2019-11-30,WR,1090.0,54.0,52.0,13.0,28.0,96.0,,,1333.0,
2019-12-01,ER,396.0,0.0,34.0,0.0,0.0,2.0,,,432.0,
2019-12-01,NER,11.0,25.0,10.0,0.0,0.0,0.0,,,46.0,
2019-12-01,NR,380.0,15.0,132.0,22.0,29.0,71.0,,,650.0,
2019-12-01,SR,390.0,16.0,74.0,23.0,50.0,109.0,,,661.0,
2019-12-01,WR,1074.0,42.0,42.0,15.0,23.0,83.0,,,1280.0,
2019-12-02,ER,416.0,0.0,39.0,0.0,0.0,2.0,,,457.0,
2019-12-02,NER,13.0,24.0,10.0,0.0,0.0,0.0,,,48.0,
2019-12-02,NR,409.0,19.0,132.0,22.0,23.0,69.0,,,675.0,
2019-12-02,SR,397.0,15.0,88.0,30.0,50.0,114.0,,,693.0,
2019-12-02,WR,1073.0,46.0,58.0,16.0,23.0,102.0,,,1319.0,
2019-12-03,ER,429.0,0.0,39.0,0.0,0.0,2.0,,,471.0,
2019-12-03,NER,12.0,24.0,9.0,0.0,0.0,0.0,,,45.0,
2019-12-03,NR,413.0,25.0,128.0,22.0,24.0,71.0,,,683.0,
2019-12-03,SR,381.0,15.0,82.0,38.0,50.0,130.0,,,696.0,
2019-12-03,WR,1075.0,50.0,45.0,16.0,25.0,115.0,,,1327.0,
2019-12-04,ER,418.0,0.0,38.0,0.0,0.0,2.0,,,458.0,
2019-12-04,NER,12.0,23.0,8.0,0.0,0.0,0.0,,,44.0,
2019-12-04,NR,422.0,24.0,130.0,23.0,24.0,65.0,,,688.0,
2019-12-04,SR,385.0,15.0,69.0,41.0,51.0,167.0,,,728.0,
2019-12-04,WR,1106.0,51.0,51.0,16.0,28.0,99.0,,,1350.0,
2019-12-05,ER,424.0,0.0,39.0,0.0,0.0,2.0,,,465.0,
2019-12-05,NER,12.0,24.0,9.0,0.0,0.0,0.0,,,44.0,
2019-12-05,NR,413.0,24.0,141.0,22.0,28.0,73.0,,,701.0,
2019-12-05,SR,394.0,15.0,78.0,46.0,57.0,152.0,,,741.0,
2019-12-05,WR,1103.0,49.0,49.0,30.0,14.0,132.0,,,1377.0,
2019-12-06,ER,418.0,0.0,41.0,0.0,0.0,2.0,,,461.0,
2019-12-06,NER,12.0,25.0,8.0,0.0,0.0,0.0,,,46.0,
2019-12-06,NR,419.0,24.0,133.0,23.0,25.0,75.0,,,699.0,
2019-12-06,SR,400.0,15.0,85.0,46.0,57.0,166.0,,,769.0,
2019-12-06,WR,1118.0,49.0,56.0,15.0,28.0,81.0,,,1347.0,
2019-12-07,ER,436.0,0.0,41.0,0.0,0.0,2.0,,,479.0,
2019-12-07,NER,12.0,25.0,8.0,0.0,0.0,0.0,,,45.0,
2019-12-07,NR,422.0,24.0,131.0,24.0,23.0,74.0,,,699.0,
2019-12-07,SR,386.0,15.0,92.0,48.0,58.0,151.0,,,749.0,
2019-12-07,WR,1084.0,41.0,60.0,14.0,28.0,107.0,,,1334.0,
2019-12-08,ER,424.0,0.0,37.0,0.0,0.0,2.0,,,462.0,
2019-12-08,NER,10.0,24.0,9.0,0.0,0.0,0.0,,,43.0,
2019-12-08,NR,409.0,24.0,133.0,24.0,19.0,71.0,,,680.0,
2019-12-08,SR,367.0,15.0,86.0,44.0,58.0,134.0,,,703.0,
2019-12-08,WR,1069.0,39.0,49.0,17.0,28.0,96.0,,,1298.0,
2019-12-09,ER,402.0,0.0,48.0,0.0,0.0,2.0,,,452.0,
2019-12-09,NER,13.0,25.0,9.0,0.0,0.0,0.0,,,47.0,
2019-12-09,NR,427.0,26.0,132.0,25.0,19.0,60.0,,,690.0,
2019-12-09,SR,403.0,15.0,98.0,41.0,57.0,164.0,,,778.0,
2019-12-09,WR,1126.0,49.0,62.0,18.0,28.0,74.0,,,1357.0,
2019-12-10,ER,420.0,0.0,44.0,0.0,0.0,2.0,,,466.0,
2019-12-10,NER,14.0,25.0,9.0,0.0,0.0,0.0,,,48.0,
2019-12-10,NR,456.0,24.0,127.0,23.0,23.0,57.0,,,711.0,
2019-12-10,SR,441.0,15.0,92.0,43.0,57.0,152.0,,,800.0,
2019-12-10,WR,1192.0,45.0,56.0,17.0,26.0,47.0,,,1383.0,
2019-12-11,ER,447.0,0.0,42.0,0.0,0.0,2.0,,,491.0,
2019-12-11,NER,14.0,22.0,10.0,0.0,0.0,0.0,,,46.0,
2019-12-11,NR,468.0,25.0,126.0,22.0,24.0,52.0,,,716.0,
2019-12-11,SR,462.0,16.0,85.0,44.0,57.0,143.0,,,807.0,
2019-12-11,WR,1207.0,46.0,52.0,15.0,23.0,37.0,,,1379.0,
2019-12-12,ER,442.0,0.0,40.0,0.0,0.0,2.0,,,484.0,
2019-12-12,NER,13.0,20.0,9.0,0.0,0.0,0.0,,,42.0,
2019-12-12,NR,445.0,25.0,122.0,21.0,24.0,50.0,,,687.0,
2019-12-12,SR,468.0,15.0,75.0,41.0,57.0,151.0,,,809.0,
2019-12-12,WR,1190.0,37.0,42.0,15.0,23.0,49.0,,,1355.0,
2019-12-13,ER,409.0,0.0,41.0,0.0,0.0,1.0,,,451.0,
2019-12-13,NER,12.0,17.0,9.0,0.0,0.0,0.0,,,37.0,
2019-12-13,NR,369.0,26.0,126.0,20.0,24.0,50.0,,,616.0,
2019-12-13,SR,441.0,16.0,79.0,40.0,57.0,159.0,,,791.0,
2019-12-13,WR,1124.0,32.0,36.0,14.0,25.0,51.0,,,1282.0,
2019-12-14,ER,413.0,0.0,41.0,0.0,0.0,2.0,,,456.0,
2019-12-14,NER,12.0,17.0,9.0,0.0,0.0,0.0,,,38.0,
2019-12-14,NR,389.0,27.0,132.0,23.0,25.0,65.0,,,660.0,
2019-12-14,SR,438.0,15.0,77.0,40.0,58.0,142.0,,,770.0,
2019-12-14,WR,1138.0,30.0,48.0,13.0,28.0,59.0,,,1315.0,
2019-12-15,ER,401.0,0.0,37.0,0.0,0.0,2.0,,,439.0,
2019-12-15,NER,10.0,17.0,9.0,0.0,0.0,0.0,,,36.0,
2019-12-15,NR,373.0,26.0,128.0,24.0,29.0,68.0,,,647.0,
2019-12-15,SR,418.0,16.0,68.0,38.0,48.0,153.0,,,742.0,
2019-12-15,WR,1052.0,25.0,37.0,12.0,28.0,112.0,,,1266.0,
2019-12-16,ER,420.0,0.0,34.0,0.0,0.0,2.0,,,456.0,
2019-12-16,NER,10.0,18.0,9.0,0.0,0.0,0.0,,,37.0,
2019-12-16,NR,381.0,30.0,128.0,24.0,34.0,67.0,,,664.0,
2019-12-16,SR,422.0,15.0,83.0,41.0,43.0,167.0,,,772.0,
2019-12-16,WR,1072.0,30.0,45.0,13.0,28.0,133.0,,,1321.0,
2019-12-17,ER,426.0,0.0,35.0,0.0,0.0,2.0,,,463.0,
2019-12-17,NER,8.0,21.0,9.0,0.0,0.0,0.0,,,38.0,
2019-12-17,NR,405.0,32.0,124.0,24.0,28.0,70.0,,,684.0,
2019-12-17,SR,430.0,16.0,81.0,44.0,43.0,176.0,,,790.0,
2019-12-17,WR,1105.0,30.0,38.0,13.0,28.0,141.0,,,1356.0,
2019-12-18,ER,423.0,0.0,39.0,0.0,0.0,2.0,,,464.0,
2019-12-18,NER,12.0,22.0,9.0,0.0,0.0,0.0,,,43.0,
2019-12-18,NR,438.0,32.0,122.0,25.0,29.0,65.0,,,711.0,
2019-12-18,SR,457.0,16.0,84.0,44.0,44.0,167.0,,,812.0,
2019-12-18,WR,1129.0,33.0,47.0,15.0,28.0,97.0,,,1348.0,
2019-12-19,ER,426.0,0.0,38.0,0.0,0.0,2.0,,,466.0,
2019-12-19,NER,13.0,23.0,9.0,0.0,0.0,0.0,,,44.0,
2019-12-19,NR,449.0,33.0,118.0,26.0,30.0,59.0,,,715.0,
2019-12-19,SR,467.0,17.0,77.0,43.0,45.0,190.0,,,838.0,
2019-12-19,WR,1167.0,32.0,48.0,15.0,28.0,60.0,,,1349.0,
2019-12-20,ER,441.0,0.0,42.0,0.0,0.0,2.0,,,485.0,
2019-12-20,NER,15.0,24.0,8.0,0.0,0.0,0.0,,,47.0,
2019-12-20,NR,468.0,32.0,119.0,24.0,30.0,59.0,,,733.0,
2019-12-20,SR,478.0,17.0,90.0,47.0,44.0,148.0,,,825.0,
2019-12-20,WR,1211.0,30.0,49.0,16.0,28.0,44.0,,,1377.0,
2019-12-21,ER,437.0,0.0,37.0,0.0,0.0,2.0,,,476.0,
2019-12-21,NER,12.0,22.0,8.0,0.0,0.0,0.0,,,43.0,
2019-12-21,NR,454.0,31.0,124.0,22.0,29.0,78.0,,,739.0,
2019-12-21,SR,452.0,17.0,76.0,47.0,44.0,166.0,,,802.0,
2019-12-21,WR,1200.0,33.0,45.0,16.0,28.0,68.0,,,1389.0,
2019-12-22,ER,406.0,0.0,32.0,0.0,0.0,2.0,,,440.0,
2019-12-22,NER,11.0,23.0,9.0,0.0,0.0,0.0,,,43.0,
2019-12-22,NR,449.0,29.0,119.0,20.0,29.0,83.0,,,729.0,
2019-12-22,SR,438.0,16.0,70.0,44.0,44.0,169.0,,,782.0,
2019-12-22,WR,1123.0,27.0,43.0,15.0,28.0,124.0,,,1360.0,
2019-12-23,ER,411.0,0.0,36.0,0.0,0.0,2.0,,,450.0,
2019-12-23,NER,14.0,17.0,9.0,0.0,0.0,0.0,,,41.0,
2019-12-23,NR,470.0,33.0,125.0,24.0,29.0,77.0,,,759.0,
2019-12-23,SR,458.0,16.0,95.0,51.0,44.0,159.0,,,825.0,
2019-12-23,WR,1181.0,35.0,54.0,14.0,28.0,97.0,,,1409.0,
2019-12-24,ER,422.0,0.0,31.0,0.0,0.0,2.0,,,455.0,
2019-12-24,NER,13.0,18.0,9.0,0.0,0.0,0.0,,,41.0,
2019-12-24,NR,487.0,34.0,123.0,23.0,29.0,76.0,,,772.0,
2019-12-24,SR,472.0,16.0,93.0,56.0,44.0,159.0,,,839.0,
2019-12-24,WR,1218.0,35.0,53.0,12.0,28.0,82.0,,,1428.0,
2019-12-25,ER,424.0,0.0,32.0,0.0,0.0,1.0,,,458.0,
2019-12-25,NER,13.0,24.0,9.0,0.0,0.0,0.0,,,46.0,
2019-12-25,NR,491.0,34.0,122.0,23.0,28.0,69.0,,,768.0,
2019-12-25,SR,455.0,17.0,84.0,54.0,44.0,156.0,,,811.0,
2019-12-25,WR,1217.0,29.0,41.0,13.0,27.0,87.0,,,1415.0,
2019-12-26,ER,440.0,0.0,29.0,0.0,0.0,1.0,,,470.0,
2019-12-26,NER,12.0,25.0,9.0,0.0,0.0,0.0,,,46.0,
2019-12-26,NR,507.0,38.0,119.0,22.0,27.0,58.0,,,771.0,
2019-12-26,SR,524.0,18.0,85.0,55.0,44.0,125.0,,,851.0,
2019-12-26,WR,1205.0,40.0,39.0,15.0,27.0,81.0,,,1407.0,
2019-12-27,ER,454.0,0.0,34.0,0.0,0.0,2.0,,,489.0,
2019-12-27,NER,13.0,25.0,8.0,0.0,0.0,0.0,,,46.0,
2019-12-27,NR,500.0,34.0,118.0,21.0,29.0,63.0,,,765.0,
2019-12-27,SR,488.0,18.0,88.0,55.0,44.0,140.0,,,832.0,
2019-12-27,WR,1194.0,36.0,39.0,16.0,27.0,110.0,,,1422.0,
2019-12-28,ER,445.0,0.0,32.0,0.0,0.0,2.0,,,479.0,
2019-12-28,NER,13.0,24.0,9.0,0.0,0.0,0.0,,,46.0,
2019-12-28,NR,481.0,28.0,118.0,20.0,29.0,68.0,,,742.0,
2019-12-28,SR,472.0,18.0,78.0,52.0,44.0,159.0,,,822.0,
2019-12-28,WR,1198.0,29.0,38.0,17.0,27.0,120.0,,,1427.0,
2019-12-29,ER,430.0,0.0,28.0,0.0,0.0,2.0,,,460.0,
2019-12-29,NER,11.0,24.0,9.0,0.0,0.0,0.0,,,44.0,
2019-12-29,NR,467.0,26.0,123.0,19.0,29.0,74.0,,,738.0,
2019-12-29,SR,465.0,17.0,73.0,49.0,44.0,156.0,,,804.0,
2019-12-29,WR,1171.0,32.0,44.0,14.0,27.0,99.0,,,1386.0,
2019-12-30,ER,439.0,0.0,34.0,0.0,0.0,2.0,,,475.0,
2019-12-30,NER,13.0,24.0,8.0,0.0,0.0,0.0,,,46.0,
2019-12-30,NR,518.0,25.0,119.0,18.0,29.0,70.0,,,780.0,
2019-12-30,SR,480.0,17.0,90.0,50.0,44.0,156.0,,,837.0,
2019-12-30,WR,1207.0,32.0,46.0,14.0,27.0,90.0,,,1415.0,
2019-12-31,ER,445.0,0.0,33.0,0.0,0.0,2.0,,,480.0,
2019-12-31,NER,15.0,23.0,9.0,0.0,0.0,0.0,,,47.0,
2019-12-31,NR,521.0,27.0,118.0,19.0,29.0,68.0,,,782.0,
2019-12-31,SR,475.0,17.0,103.0,50.0,44.0,139.0,,,828.0,
2019-12-31,WR,1221.0,40.0,41.0,13.0,34.0,81.0,,,1430.0,
2020-01-01,ER,415.0,0.0,32.0,0.0,0.0,1.0,,,449.0,
2020-01-01,NER,12.0,24.0,8.0,0.0,0.0,0.0,,,44.0,
2020-01-01,NR,503.0,27.0,117.0,18.0,29.0,82.0,,,775.0,
2020-01-01,SR,449.0,17.0,87.0,46.0,44.0,151.0,,,794.0,
2020-01-01,WR,1193.0,38.0,35.0,13.0,37.0,86.0,,,1402.0,
2020-01-02,ER,420.0,0.0,34.0,0.0,0.0,1.0,,,455.0,
2020-01-02,NER,13.0,24.0,9.0,0.0,0.0,0.0,,,46.0,
2020-01-02,NR,505.0,28.0,109.0,22.0,29.0,75.0,,,769.0,
2020-01-02,SR,463.0,17.0,105.0,46.0,44.0,141.0,,,816.0,
2020-01-02,WR,1199.0,35.0,41.0,13.0,37.0,69.0,,,1394.0,
2020-01-03,ER,417.0,0.0,33.0,0.0,0.0,1.0,,,451.0,
2020-01-03,NER,13.0,23.0,8.0,0.0,0.0,0.0,,,44.0,
2020-01-03,NR,514.0,29.0,113.0,23.0,30.0,67.0,,,776.0,
2020-01-03,SR,479.0,17.0,102.0,49.0,44.0,136.0,,,827.0,
2020-01-03,WR,1203.0,38.0,39.0,13.0,27.0,62.0,,,1383.0,
2020-01-04,ER,421.0,0.0,36.0,0.0,0.0,1.0,,,458.0,
2020-01-04,NER,13.0,23.0,9.0,0.0,0.0,0.0,,,45.0,
2020-01-04,NR,522.0,28.0,116.0,25.0,30.0,58.0,,,778.0,
2020-01-04,SR,537.0,18.0,94.0,43.0,44.0,89.0,,,824.0,
2020-01-04,WR,1187.0,38.0,44.0,14.0,27.0,63.0,,,1373.0,
2020-01-05,ER,415.0,0.0,31.0,0.0,0.0,1.0,,,447.0,
2020-01-05,NER,13.0,22.0,9.0,0.0,0.0,0.0,,,44.0,
2020-01-05,NR,497.0,26.0,116.0,24.0,29.0,48.0,,,741.0,
2020-01-05,SR,453.0,18.0,81.0,48.0,41.0,142.0,,,783.0,
2020-01-05,WR,1153.0,29.0,36.0,12.0,28.0,91.0,,,1349.0,
